date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note,fireCount,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean
2022-04-25,Punjab,Rupnagar,1.0,PM10,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,38.7,19.1,32,0.0,29.3,974.3
2022-04-26,Punjab,Amritsar,1.0,NO2,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,29.3,37.8,20.9,32,0.0,13.0,978.9
2022-04-26,Punjab,Bathinda,1.0,PM10,139.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,53.0,31.7,40.3,22.5,24,0.0,15.0,981.5
2022-04-26,Punjab,Jalandhar,1.0,PM10,152.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,29.4,38.0,20.7,30,0.0,13.2,977.8
2022-04-26,Punjab,Ludhiana,1.0,PM10,131.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,31.3,39.4,23.0,24,0.0,17.1,976.8
2022-04-26,Punjab,Patiala,1.0,PM10,132.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,14.0,31.9,40.2,22.2,21,0.0,15.3,976.0
2022-04-26,Punjab,Rupnagar,1.0,PM10,115.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.2,38.7,19.0,30,0.0,18.5,975.2
2022-04-27,Punjab,Amritsar,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,41.0,30.3,39.3,21.2,30,0.0,12.4,977.8
2022-04-27,Punjab,Bathinda,1.0,PM10,152.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,93.0,32.6,41.5,23.0,22,0.0,15.0,981.0
2022-04-27,Punjab,Jalandhar,1.0,PM10,182.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,28.0,30.8,39.3,21.1,30,0.0,16.6,977.0
2022-04-27,Punjab,Ludhiana,1.0,O3,154.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,31.6,40.4,21.7,24,0.0,19.2,976.0
2022-04-27,Punjab,Patiala,1.0,PM10,131.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,58.0,32.4,41.1,23.4,21,0.0,21.6,975.4
2022-04-27,Punjab,Rupnagar,1.0,PM10,98.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,30.3,39.7,20.5,29,0.0,20.7,974.4
2022-04-28,Punjab,Amritsar,1.0,PM2.5,156.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,32.1,41.4,25.0,30,0.0,11.3,977.5
2022-04-28,Punjab,Bathinda,1.0,PM10,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,65.0,34.5,43.3,24.2,19,0.0,15.1,980.6
2022-04-28,Punjab,Jalandhar,1.0,PM10,162.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,25.0,31.5,40.8,22.7,32,0.0,14.9,976.6
2022-04-28,Punjab,Ludhiana,1.0,PM2.5,178.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,38.0,33.7,42.8,23.7,23,0.0,16.5,975.6
2022-04-28,Punjab,Patiala,1.0,PM10,163.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,32.0,34.1,42.8,24.0,21,0.0,15.9,975.1
2022-04-28,Punjab,Rupnagar,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,5.0,31.6,41.0,21.9,28,0.0,20.6,974.3
2022-04-29,Punjab,Amritsar,1.0,PM10,111.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,86.0,32.3,41.5,24.7,26,0.0,17.2,977.7
2022-04-29,Punjab,Bathinda,1.0,PM10,194.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,41.0,35.3,43.4,25.6,16,0.0,14.0,980.7
2022-04-29,Punjab,Jalandhar,1.0,PM10,119.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,32.1,41.2,23.6,26,0.0,18.3,976.6
2022-04-29,Punjab,Ludhiana,1.0,PM2.5,152.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,64.0,33.8,42.9,25.5,20,0.0,26.7,975.6
2022-04-29,Punjab,Patiala,1.0,PM2.5,178.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,52.0,34.2,43.4,24.4,18,0.0,21.8,974.9
2022-04-29,Punjab,Rupnagar,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,32.1,41.4,21.4,26,0.0,23.8,974.0
2022-04-30,Punjab,Amritsar,1.0,PM2.5,136.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,87.0,31.4,41.1,23.7,30,0.0,13.9,974.3
2022-04-30,Punjab,Bathinda,1.0,PM10,165.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,42.0,34.8,42.7,24.9,19,0.0,14.4,977.3
2022-04-30,Punjab,Jalandhar,1.0,PM10,148.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,31.5,40.4,22.6,29,0.0,17.1,973.4
2022-04-30,Punjab,Ludhiana,1.0,PM2.5,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,23.0,33.4,42.6,23.8,22,0.0,16.5,972.4
2022-04-30,Punjab,Patiala,1.0,PM10,162.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,32.0,34.3,43.0,24.6,19,0.0,14.2,971.9
2022-04-30,Punjab,Rupnagar,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,32.4,41.0,22.2,25,0.0,18.9,971.0
2022-05-01,Punjab,Amritsar,1.0,PM10,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,61.0,30.9,39.7,23.0,35,0.0,25.4,973.7
2022-05-01,Punjab,Bathinda,1.0,PM10,298.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,53.0,34.5,42.1,25.5,21,0.0,23.6,976.1
2022-05-01,Punjab,Jalandhar,1.0,PM10,136.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,31.2,38.7,24.2,33,0.2,22.1,973.0
2022-05-01,Punjab,Ludhiana,1.0,PM10,203.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,26.0,32.5,39.8,25.7,30,0.2,27.4,972.1
2022-05-01,Punjab,Patiala,1.0,PM10,195.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,32.1,39.6,27.6,35,0.0,23.1,972.0
2022-05-01,Punjab,Rupnagar,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,31.0,37.5,23.1,32,0.0,25.4,971.2
2022-05-02,Punjab,Amritsar,1.0,PM10,131.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,263.0,32.2,39.9,25.2,36,0.1,17.4,973.9
2022-05-02,Punjab,Bathinda,1.0,PM10,274.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,155.0,34.3,42.5,27.3,29,0.0,21.7,976.2
2022-05-02,Punjab,Jalandhar,1.0,PM10,144.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,26.0,31.8,38.8,25.4,38,0.0,21.9,973.3
2022-05-02,Punjab,Ludhiana,1.0,PM2.5,153.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,114.0,32.7,40.0,26.7,36,0.2,23.9,972.4
2022-05-02,Punjab,Patiala,1.0,PM10,154.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,12.0,32.2,38.8,26.3,39,0.3,24.8,972.4
2022-05-02,Punjab,Rupnagar,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,31.6,37.3,26.3,35,0.0,30.9,971.5
2022-05-03,Punjab,Amritsar,1.0,PM10,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,57.0,31.4,36.5,25.7,42,0.0,21.1,976.2
2022-05-03,Punjab,Bathinda,1.0,PM10,125.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,84.0,33.5,40.3,27.0,28,0.0,16.6,979.0
2022-05-03,Punjab,Jalandhar,1.0,PM10,136.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,30.7,35.6,27.0,45,1.6,22.6,975.6
2022-05-03,Punjab,Ludhiana,1.0,PM2.5,175.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,17.0,32.0,37.5,28.0,40,0.2,27.2,974.7
2022-05-03,Punjab,Patiala,1.0,PM10,149.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,31.4,38.6,27.5,45,3.4,19.2,974.7
2022-05-03,Punjab,Rupnagar,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,30.8,36.0,26.9,46,0.7,23.3,973.8
2022-05-04,Punjab,Amritsar,1.0,PM10,121.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,134.0,29.2,34.7,24.8,45,0.3,22.9,979.1
2022-05-04,Punjab,Bathinda,1.0,PM10,95.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,54.0,30.5,38.4,26.2,38,0.0,29.2,981.7
2022-05-04,Punjab,Jalandhar,1.0,PM10,126.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,27.0,29.6,34.8,24.3,46,0.6,22.0,978.3
2022-05-04,Punjab,Ludhiana,1.0,PM2.5,182.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,26.0,29.7,37.7,25.3,45,0.9,18.9,977.4
2022-05-04,Punjab,Patiala,1.0,PM10,156.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,18.0,29.5,35.8,25.4,49,0.1,16.1,977.2
2022-05-04,Punjab,Rupnagar,1.0,PM10,103.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,28.6,34.2,23.5,48,0.1,19.5,976.2
2022-05-05,Punjab,Amritsar,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,146.0,29.3,36.9,21.7,43,0.0,13.2,979.5
2022-05-05,Punjab,Bathinda,1.0,CO,46.0,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,30.7,37.9,23.0,42,0.0,13.2,982.5
2022-05-05,Punjab,Jalandhar,1.0,PM10,91.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,59.0,29.1,36.2,22.3,44,0.0,13.8,978.5
2022-05-05,Punjab,Ludhiana,1.0,PM10,135.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,50.0,30.0,37.4,22.6,41,0.0,16.1,977.5
2022-05-05,Punjab,Patiala,1.0,PM10,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,5.0,29.2,37.5,21.3,48,0.0,16.3,976.8
2022-05-05,Punjab,Rupnagar,1.0,PM10,65.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,28.5,36.5,21.1,45,0.0,17.7,975.8
2022-05-06,Punjab,Amritsar,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,31.0,29.6,38.1,22.7,37,0.0,14.1,979.0
2022-05-06,Punjab,Bathinda,1.0,PM10,103.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,32.6,39.2,24.5,26,0.0,13.0,981.8
2022-05-06,Punjab,Jalandhar,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,5.0,30.1,36.7,22.4,35,0.0,16.3,978.0
2022-05-06,Punjab,Ludhiana,1.0,PM2.5,199.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,31.4,38.4,24.3,30,0.0,17.8,977.0
2022-05-06,Punjab,Patiala,1.0,O3,170.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,30.9,38.2,23.0,32,0.0,17.1,976.4
2022-05-06,Punjab,Rupnagar,1.0,PM10,137.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,29.3,37.1,20.9,39,0.0,18.1,975.4
2022-05-07,Punjab,Amritsar,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,93.0,30.2,38.2,22.1,38,0.0,13.5,978.6
2022-05-07,Punjab,Bathinda,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,28.0,32.5,40.6,24.4,28,0.0,15.5,981.4
2022-05-07,Punjab,Jalandhar,1.0,PM10,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,94.0,29.8,37.7,21.6,38,0.0,16.6,977.6
2022-05-07,Punjab,Ludhiana,1.0,PM2.5,129.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,110.0,31.0,38.6,22.1,33,0.0,16.1,976.6
2022-05-07,Punjab,Patiala,1.0,PM10,119.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,24.0,30.6,38.8,22.2,34,0.0,17.6,976.1
2022-05-07,Punjab,Rupnagar,1.0,PM10,73.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,29.2,37.4,20.4,42,0.0,15.1,975.1
2022-05-08,Punjab,Amritsar,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,72.0,31.1,39.4,22.8,37,0.0,12.5,976.2
2022-05-08,Punjab,Bathinda,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,36.0,33.6,41.4,25.6,24,0.0,14.8,979.0
2022-05-08,Punjab,Jalandhar,1.0,PM10,183.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,108.0,30.7,38.9,22.8,38,0.0,13.4,975.4
2022-05-08,Punjab,Ludhiana,1.0,PM10,194.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,138.0,32.0,40.0,23.2,32,0.0,14.9,974.5
2022-05-08,Punjab,Patiala,1.0,O3,175.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,60.0,31.9,39.7,23.1,33,0.0,18.0,974.3
2022-05-08,Punjab,Rupnagar,1.0,PM10,77.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,12.0,30.6,38.4,21.2,40,0.0,22.6,973.4
2022-05-09,Punjab,Amritsar,1.0,PM2.5,107.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,30.0,31.4,37.9,25.5,39,0.0,24.7,976.2
2022-05-09,Punjab,Bathinda,1.0,PM10,113.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,34.0,41.3,27.3,33,0.0,18.6,978.5
2022-05-09,Punjab,Jalandhar,1.0,PM10,170.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,31.6,38.2,25.5,43,0.0,18.2,975.6
2022-05-09,Punjab,Ludhiana,1.0,PM2.5,178.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,41.0,32.5,39.1,26.2,42,0.0,19.5,974.6
2022-05-09,Punjab,Patiala,1.0,PM10,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,10.0,32.2,39.3,25.7,46,0.0,20.4,974.5
2022-05-09,Punjab,Rupnagar,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,31.6,37.8,25.6,45,0.2,23.7,973.7
2022-05-10,Punjab,Amritsar,1.0,PM10,152.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,14.0,31.5,37.7,26.2,47,0.1,12.4,976.5
2022-05-10,Punjab,Bathinda,1.0,PM10,115.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,22.0,34.1,40.5,29.2,39,0.0,20.4,979.1
2022-05-10,Punjab,Jalandhar,1.0,PM10,137.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,66.0,31.4,36.9,26.8,48,0.0,14.3,975.8
2022-05-10,Punjab,Ludhiana,1.0,PM2.5,147.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,53.0,32.3,38.5,27.4,44,0.3,17.6,974.9
2022-05-10,Punjab,Patiala,1.0,PM10,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,22.0,32.2,38.6,27.2,47,0.8,17.3,974.7
2022-05-10,Punjab,Rupnagar,1.0,PM10,68.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,31.4,37.2,25.9,47,0.2,19.7,973.9
2022-05-11,Punjab,Amritsar,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,32.3,41.8,25.4,45,0.0,16.7,974.6
2022-05-11,Punjab,Bathinda,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,34.6,42.6,27.6,35,0.0,16.6,977.4
2022-05-11,Punjab,Jalandhar,1.0,PM2.5,204.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,11.0,32.2,39.9,25.4,45,0.0,14.8,973.9
2022-05-11,Punjab,Ludhiana,1.0,PM2.5,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,33.4,41.2,27.0,40,0.0,17.5,972.9
2022-05-11,Punjab,Patiala,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.2,40.6,26.7,44,0.0,16.6,972.8
2022-05-11,Punjab,Rupnagar,1.0,PM10,71.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,32.4,39.2,25.5,44,0.0,17.3,971.8
2022-05-12,Punjab,Amritsar,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,12.0,32.8,41.1,25.9,43,0.0,25.2,973.0
2022-05-12,Punjab,Bathinda,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,35.2,43.8,27.5,31,0.0,13.9,975.7
2022-05-12,Punjab,Jalandhar,1.0,PM10,111.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,46.0,33.1,40.9,26.4,42,0.0,17.1,972.3
2022-05-12,Punjab,Ludhiana,1.0,PM2.5,185.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,37.0,34.3,42.6,27.4,37,0.0,20.9,971.3
2022-05-12,Punjab,Patiala,1.0,PM10,123.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,19.0,34.2,41.7,27.1,40,0.0,15.8,971.2
2022-05-12,Punjab,Rupnagar,1.0,PM10,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,33.5,40.3,26.4,40,0.0,17.7,970.4
2022-05-13,Punjab,Amritsar,1.0,PM10,83.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,22.0,33.6,42.2,26.4,32,0.0,15.6,971.1
2022-05-13,Punjab,Bathinda,1.0,PM10,78.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,34.7,43.2,25.3,24,0.0,12.2,973.8
2022-05-13,Punjab,Jalandhar,1.0,O3,89.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,51.0,32.9,41.8,25.4,36,0.0,17.1,970.1
2022-05-13,Punjab,Ludhiana,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,48.0,34.6,42.8,27.0,33,0.0,20.2,969.2
2022-05-13,Punjab,Patiala,1.0,PM10,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,5.0,34.2,42.7,27.3,38,0.0,21.4,968.9
2022-05-13,Punjab,Rupnagar,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,33.6,42.0,27.0,38,0.0,23.6,967.9
2022-05-14,Punjab,Amritsar,1.0,PM10,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,8.0,33.6,43.3,24.7,21,0.0,12.6,970.5
2022-05-14,Punjab,Bathinda,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,35.4,44.4,26.6,20,0.0,16.0,973.8
2022-05-14,Punjab,Jalandhar,1.0,O3,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,86.0,33.3,42.5,24.5,25,0.0,15.0,969.8
2022-05-14,Punjab,Ludhiana,1.0,PM2.5,105.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,43.0,34.3,43.6,25.0,22,0.0,17.6,968.9
2022-05-14,Punjab,Patiala,1.0,PM10,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,7.0,34.2,43.7,25.6,24,0.0,19.4,968.6
2022-05-14,Punjab,Rupnagar,1.0,PM10,99.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,4.0,32.8,41.8,22.4,29,0.0,17.3,967.6
2022-05-15,Punjab,Amritsar,1.0,PM10,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,34.5,44.7,23.8,23,0.0,19.6,971.2
2022-05-15,Punjab,Bathinda,1.0,PM10,81.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,36.2,44.7,27.3,16,0.0,15.0,974.6
2022-05-15,Punjab,Jalandhar,1.0,PM2.5,119.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,33.4,43.3,24.1,26,0.0,14.2,970.6
2022-05-15,Punjab,Ludhiana,1.0,PM10,148.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,6.0,35.0,45.2,24.7,20,0.0,13.8,969.7
2022-05-15,Punjab,Patiala,1.0,O3,154.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,35.4,44.4,26.5,22,0.0,14.8,969.7
2022-05-15,Punjab,Rupnagar,1.0,PM10,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,33.3,42.2,22.6,29,0.0,22.4,968.7
2022-05-16,Punjab,Amritsar,1.0,PM10,120.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,34.4,41.6,27.7,20,0.0,25.1,972.1
2022-05-16,Punjab,Bathinda,1.0,PM10,114.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,34.7,41.4,29.1,18,0.0,21.0,975.4
2022-05-16,Punjab,Jalandhar,1.0,PM2.5,115.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0,33.1,39.9,27.9,30,0.0,18.9,971.4
2022-05-16,Punjab,Ludhiana,1.0,PM10,144.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,34.3,42.8,27.9,27,0.0,18.9,970.6
2022-05-16,Punjab,Patiala,1.0,PM10,150.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,33.6,40.9,26.6,35,0.0,19.5,970.4
2022-05-16,Punjab,Rupnagar,1.0,PM10,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,2.0,32.0,38.1,24.5,37,0.0,25.4,969.5
2022-05-17,Punjab,Amritsar,1.0,PM10,123.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,32.8,39.1,26.2,31,0.0,18.0,973.4
2022-05-17,Punjab,Bathinda,1.0,PM10,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,1.0,34.3,41.6,28.3,25,0.0,18.4,975.8
2022-05-17,Punjab,Jalandhar,1.0,PM2.5,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,13.0,31.3,38.4,25.0,36,0.9,14.9,972.6
2022-05-17,Punjab,Ludhiana,1.0,PM10,150.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,9.0,32.3,39.4,26.8,34,0.1,20.0,971.7
2022-05-17,Punjab,Patiala,1.0,PM10,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,3.0,32.5,39.0,27.1,38,0.1,22.5,971.5
